Responsible_actor;SUMleges;Case ID;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;Resource;Complete Timestamp;duration;month;weekday;hour;remtime
1550894;0.0;9650523;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;1550894;False;560781;2014-06-17 08:00:00;0.0;6;1;8;691200.0
1550894;0.0;9650523;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0\\complete;1550894;True;560781;2014-06-17 08:00:00;0.0;6;1;8;691200.0
1550894;0.0;9650523;0;1;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005\\complete;1550894;True;560781;2014-06-17 08:00:00;0.0;6;1;8;691200.0
1550894;0.0;9650523;0;1;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;1550894;False;560781;2014-06-17 08:00:00;0.0;6;1;8;691200.0
1550894;0.0;9650523;0;1;0;0;0;0;0;0;0;0;0;0;0;16_LGSV_010\\complete;1550894;False;560781;2014-06-17 08:00:00;2880.0;6;1;8;691200.0
1550894;0.0;9650523;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560781;EMPTY;560781;2014-06-15 08:00:00;0.0;6;6;8;864000.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_770\\complete;560852;EMPTY;560752;2014-10-07 19:54:35;714.583333333;10;1;19;0.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_811\\complete;560852;EMPTY;560752;2014-10-07 08:00:00;0.0;10;1;8;42875.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_775\\complete;560852;EMPTY;560752;2014-10-07 08:00:00;0.0;10;1;8;42875.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809c\\complete;560852;EMPTY;560752;2014-10-07 08:00:00;0.0;10;1;8;42875.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_540\\complete;560852;False;560752;2014-10-07 08:00:00;127630.65;10;1;8;42875.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809\\complete;560852;EMPTY;560752;2014-10-07 08:00:00;0.0;10;1;8;42875.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560852;EMPTY;560781;2014-07-10 16:49:21;529.35;7;3;16;7700714.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560852;EMPTY;560781;2014-07-10 08:00:00;0.0;7;3;8;7732475.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560852;EMPTY;560781;2014-07-10 08:00:00;0.0;7;3;8;7732475.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560852;EMPTY;560781;2014-07-10 08:00:00;0.0;7;3;8;7732475.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_515\\complete;560852;EMPTY;560781;2014-07-10 08:00:00;0.0;7;3;8;7732475.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2a\\complete;560852;EMPTY;560781;2014-07-10 08:00:00;1440.0;7;3;8;7732475.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5a\\complete;560852;EMPTY;560781;2014-07-09 08:00:00;0.0;7;2;8;7818875.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5\\complete;560852;EMPTY;560781;2014-07-09 08:00:00;1440.0;7;2;8;7818875.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560852;EMPTY;560781;2014-07-09 08:00:00;0.0;7;2;8;7818875.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;16_LGSD_010\\complete;560852;False;560781;2014-07-09 08:00:00;0.0;7;2;8;7818875.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;560852;42;560781;2014-07-09 08:00:00;0.0;7;2;8;7818875.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560852;True;560781;2014-07-09 08:00:00;0.0;7;2;8;7818875.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4\\complete;560852;EMPTY;560852;2014-07-08 08:00:00;0.0;7;1;8;7905275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_494a\\complete;560852;EMPTY;560852;2014-07-08 08:00:00;0.0;7;1;8;7905275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_491\\complete;560852;False;560852;2014-07-08 08:00:00;1440.0;7;1;8;7905275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;560852;False;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;560852;EMPTY;560852;2014-07-07 08:00:00;26825.4833333;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;560852;False;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;560852;False;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;560852;False;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;560852;False;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_010\\complete;560852;False;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;13_CRD_010\\complete;560852;False;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;560852;False;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;560852;False;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560852;EMPTY;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195\\complete;560852;EMPTY;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a\\complete;560852;EMPTY;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2\\complete;560852;EMPTY;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1\\complete;560852;EMPTY;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;560852;EMPTY;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;560852;True;560852;2014-07-07 08:00:00;0.0;7;0;8;7991675.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560852;EMPTY;560752;2014-06-18 16:54:31;534.516666667;6;2;16;9601204.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_101\\complete;560852;EMPTY;560752;2014-06-18 08:00:00;0.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560852;EMPTY;560752;2014-06-18 08:00:00;1440.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560852;EMPTY;560752;2014-06-18 08:00:00;0.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061\\complete;560852;EMPTY;560752;2014-06-18 08:00:00;0.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560852;True;560752;2014-06-18 08:00:00;0.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005\\complete;560852;True;560752;2014-06-18 08:00:00;0.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;16_LGSV_010\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_100_0\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005\\complete;560852;True;560752;2014-06-18 08:00:00;0.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;9633275.0
560852;838.7007;9664144;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560752;EMPTY;560752;2014-06-17 08:00:00;0.0;6;1;8;9719675.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560852;EMPTY;560781;2014-06-25 08:00:00;0.0;6;2;8;0.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560852;EMPTY;560781;2014-06-25 08:00:00;796.666666667;6;2;8;0.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_515\\complete;560852;EMPTY;560781;2014-06-25 08:00:00;0.0;6;2;8;0.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560852;EMPTY;560781;2014-06-25 08:00:00;0.0;6;2;8;0.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_5\\complete;560852;EMPTY;560781;2014-06-24 18:43:20;643.333333333;6;1;18;47800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560852;True;560781;2014-06-24 08:00:00;0.0;6;1;8;86400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560852;EMPTY;560781;2014-06-24 08:00:00;7200.0;6;1;8;86400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560852;EMPTY;560781;2014-06-24 08:00:00;0.0;6;1;8;86400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_494a\\complete;560852;EMPTY;560781;2014-06-24 08:00:00;0.0;6;1;8;86400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_5a\\complete;560852;EMPTY;560781;2014-06-24 08:00:00;0.0;6;1;8;86400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;16_LGSD_010\\complete;560852;False;560781;2014-06-24 08:00:00;0.0;6;1;8;86400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;560852;42;560781;2014-06-24 08:00:00;0.0;6;1;8;86400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_491\\complete;560852;False;560781;2014-06-24 08:00:00;0.0;6;1;8;86400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_2a\\complete;560852;EMPTY;560781;2014-06-24 08:00:00;0.0;6;1;8;86400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_4\\complete;560852;EMPTY;560781;2014-06-24 08:00:00;0.0;6;1;8;86400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;560852;False;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;560852;False;560852;2014-06-19 08:00:00;895.85;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;560852;False;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;560852;False;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;560852;False;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;560852;False;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;560852;False;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;11_AH_II_010\\complete;560852;False;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;13_CRD_010\\complete;560852;False;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_250_2\\complete;560852;EMPTY;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_1a\\complete;560852;EMPTY;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;560852;EMPTY;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_250_1\\complete;560852;EMPTY;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;560852;EMPTY;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_195\\complete;560852;EMPTY;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;560852;True;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560852;EMPTY;560852;2014-06-19 08:00:00;0.0;6;3;8;518400.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560852;EMPTY;560752;2014-06-18 17:04:09;544.15;6;2;17;572151.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560852;EMPTY;560752;2014-06-18 08:00:00;0.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560852;EMPTY;560752;2014-06-18 08:00:00;1440.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_061\\complete;560852;EMPTY;560752;2014-06-18 08:00:00;0.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_101\\complete;560852;EMPTY;560752;2014-06-18 08:00:00;0.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_100_0\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_180\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_110_0\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;03_GBH_005\\complete;560852;True;560752;2014-06-18 08:00:00;0.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;04_BPT_005\\complete;560852;True;560752;2014-06-18 08:00:00;0.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;02_DRZ_010\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;16_LGSV_010\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_020\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_065_0\\complete;560852;True;560752;2014-06-18 08:00:00;0.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_011\\complete;560852;False;560752;2014-06-18 08:00:00;0.0;6;2;8;604800.0
560852;421.5;9665535;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_010\\complete;560752;EMPTY;560752;2014-06-17 08:00:00;0.0;6;1;8;691200.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_770\\complete;560852;EMPTY;560752;2014-10-07 19:51:23;711.383333333;10;1;19;0.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_811\\complete;560852;EMPTY;560752;2014-10-07 08:00:00;0.0;10;1;8;42683.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809\\complete;560852;EMPTY;560752;2014-10-07 08:00:00;0.0;10;1;8;42683.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_809c\\complete;560852;EMPTY;560752;2014-10-07 08:00:00;0.0;10;1;8;42683.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_775\\complete;560852;EMPTY;560752;2014-10-07 08:00:00;0.0;10;1;8;42683.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_BB_540\\complete;560852;False;560752;2014-10-07 08:00:00;136269.8;10;1;8;42683.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2\\complete;560852;EMPTY;560781;2014-07-04 16:50:12;530.2;7;4;16;8218871.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_2a\\complete;560852;EMPTY;560781;2014-07-04 08:00:00;0.0;7;4;8;8250683.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_3\\complete;560852;EMPTY;560781;2014-07-04 08:00:00;0.0;7;4;8;8250683.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_515\\complete;560852;EMPTY;560781;2014-07-04 08:00:00;0.0;7;4;8;8250683.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_1\\complete;560852;EMPTY;560781;2014-07-04 08:00:00;0.0;7;4;8;8250683.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_4\\complete;560852;EMPTY;560781;2014-07-04 08:00:00;752.866666667;7;4;8;8250683.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5\\complete;560852;EMPTY;560781;2014-07-03 19:27:08;687.133333333;7;3;19;8295855.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_500\\complete;560852;42;560781;2014-07-03 08:00:00;13862.1166667;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200\\complete;560852;False;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330\\complete;560852;False;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380\\complete;560852;False;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430\\complete;560852;False;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_010\\complete;560852;False;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;13_CRD_010\\complete;560852;False;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480\\complete;560852;False;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2\\complete;560852;False;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_491\\complete;560852;False;560781;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005\\complete;560852;True;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;16_LGSD_010\\complete;560852;False;560781;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010\\complete;560852;False;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4\\complete;560852;EMPTY;560781;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2\\complete;560852;EMPTY;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1\\complete;560852;EMPTY;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_510_0\\complete;560852;True;560781;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1\\complete;560852;EMPTY;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370\\complete;560852;EMPTY;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_494a\\complete;560852;EMPTY;560781;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_495\\complete;560852;EMPTY;560781;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_5a\\complete;560852;EMPTY;560781;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a\\complete;560852;EMPTY;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375\\complete;560852;EMPTY;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195\\complete;560852;EMPTY;560852;2014-07-03 08:00:00;0.0;7;3;8;8337083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2\\complete;560852;EMPTY;560752;2014-06-23 16:57:53;537.883333333;6;0;16;9168810.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015\\complete;560852;EMPTY;560752;2014-06-23 08:00:00;0.0;6;0;8;9201083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1\\complete;560852;EMPTY;560752;2014-06-23 08:00:00;4320.0;6;0;8;9201083.0
560852;1142.1554;9694784;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_101\\complete;560852;EMPTY;560752;2014-06-23 08:00:00;0.0;6;0;8;9201083.0
